dataset,file,layer,sequence,batch_id,request_class,address,bytes,producer_sequence,producer_ready_cycle,enqueue_cycle,first_issue_cycle,completion_cycle
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,150,0,input,8314880,59392,0,62,62,2458,91920
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,151,0,input,8374272,59392,0,62,62,2504,92492
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,152,0,input,8433664,59392,0,62,62,2532,93014
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,153,0,input,8493056,59392,0,62,62,2814,93890
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,154,0,input,8552448,59392,0,62,62,2530,94162
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,155,0,input,8611840,59392,0,62,62,2588,94556
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,156,0,input,8671232,59392,0,62,62,2576,95312
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,157,0,input,8730624,59392,0,62,62,2886,96288
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,158,0,input,8790016,59392,0,62,62,2604,94238
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,159,0,input,8849408,59392,0,62,62,2646,94598
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,160,0,input,8908800,59392,0,62,62,2644,95356
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,161,0,input,8968192,59392,0,62,62,2942,96318
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,162,0,input,9027584,59392,0,62,62,2640,94310
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,163,0,input,9086976,59392,0,62,62,2726,94656
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,164,0,input,9146368,59392,0,62,62,2760,95400
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,165,0,input,9205760,59392,0,62,62,3014,96348
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,166,0,input,9265152,59392,0,62,62,2714,94382
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,167,0,input,9324544,59392,0,62,62,2798,97158
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,168,0,input,9383936,59392,0,62,62,2832,97712
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,169,0,input,9443328,59392,0,62,62,3086,98422
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,170,0,input,9502720,59392,0,62,62,2800,96664
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,171,0,input,9562112,59392,0,62,62,2876,97216
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,172,0,input,9621504,59392,0,62,62,2904,97740
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,173,0,input,9680896,59392,0,62,62,3158,98452
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,174,0,input,9740288,59392,0,62,62,2870,96736
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,175,0,input,9799680,59392,0,62,62,2948,97274
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,176,0,input,9859072,59392,0,62,62,2976,97784
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,177,0,input,9918464,59392,0,62,62,3230,98482
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,178,0,input,9977856,59392,0,62,62,2946,96810
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,179,0,input,10037248,59392,0,62,62,3022,97332
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,180,0,input,10096640,59392,0,62,62,3048,97828
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,181,0,input,10156032,59392,0,62,62,3302,98496
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,182,0,input,10215424,59392,0,62,62,3018,96884
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,183,0,input,10274816,59392,0,62,62,3090,97392
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,184,0,input,10334208,59392,0,62,62,3134,97874
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,185,0,input,10393600,59392,0,62,62,3374,98526
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,186,0,input,10452992,59392,0,62,62,3108,98750
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,187,0,input,10512384,59392,0,62,62,3162,99046
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,188,0,input,10571776,59392,0,62,62,3206,99348
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,189,0,input,10631168,59392,0,62,62,3446,100006
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,190,0,input,10690560,59392,0,62,62,3186,98822
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,191,0,input,10749952,59392,0,62,62,3234,99104
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,192,0,input,10809344,59392,0,62,62,3278,99392
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,193,0,input,10868736,59392,0,62,62,3518,100036
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,194,0,input,10928128,59392,0,62,62,3258,98878
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,195,0,input,10987520,59392,0,62,62,3308,99162
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,196,0,input,11046912,59392,0,62,62,3334,99436
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,197,0,input,11106304,59392,0,62,62,3590,100066
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,198,0,input,11165696,59392,0,62,62,3344,98950
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,199,0,input,11225088,59392,0,62,62,3382,99220
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,200,0,input,11284480,59392,0,62,62,3380,99480
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,201,0,input,11343872,59392,0,62,62,3662,100096
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,202,0,input,11403264,59392,0,62,62,3406,99022
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,203,0,input,11462656,59392,0,62,62,3450,99262
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,204,0,input,11522048,59392,0,62,62,3438,99524
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,205,0,input,11581440,59392,0,62,62,3718,100126
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,206,0,input,11640832,59392,0,62,62,3470,99094
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,207,0,input,11700224,59392,0,62,62,3526,100642
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,208,0,input,11759616,59392,0,62,62,3564,100798
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,209,0,input,11819008,59392,0,62,62,3790,101366
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,210,0,input,11878400,59392,0,62,62,3508,100564
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,211,0,input,11937792,59392,0,62,62,3594,100700
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,212,0,input,11997184,59392,0,62,62,3628,100826
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,213,0,input,12056576,59392,0,62,62,3862,101396
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,214,0,input,12115968,59392,0,62,62,3596,100636
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,215,0,input,12175360,59392,0,62,62,3674,100758
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,216,0,input,12234752,59392,0,62,62,3702,100870
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,217,0,input,12294144,59392,0,62,62,3934,103964
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,218,0,input,12353536,59392,0,62,62,3668,103098
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,219,0,input,12412928,59392,0,62,62,3752,103314
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,220,0,input,12472320,59392,0,62,62,3780,103468
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,221,0,input,12531712,59392,0,62,62,4006,103994
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,222,0,input,12591104,59392,0,62,62,3740,103172
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,223,0,input,12650496,59392,0,62,62,3824,103374
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,224,0,input,12709888,59392,0,62,62,3852,103512
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,225,0,input,12769280,59392,0,62,62,4078,104450
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,226,0,input,12828672,59392,0,62,62,3812,103246
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,227,0,input,12888064,59392,0,62,62,3890,103434
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,228,0,input,12947456,59392,0,62,62,3928,105112
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,229,0,input,13006848,59392,0,62,62,4150,105852
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,230,0,input,13066240,59392,0,62,62,3912,104800
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,231,0,input,13125632,59392,0,62,62,3962,104998
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,232,0,input,13185024,59392,0,62,62,4000,105156
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,233,0,input,13244416,59392,0,62,62,4222,105882
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,234,0,input,13303808,59392,0,62,62,3984,104856
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,235,0,input,13363200,59392,0,62,62,4034,105790
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,236,0,input,13422592,59392,0,62,62,4056,106244
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,237,0,input,13481984,59392,0,62,62,4294,106898
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,238,0,input,13541376,59392,0,62,62,4070,105678
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,239,0,input,13600768,59392,0,62,62,4114,105848
citeseer,paper_paper_gcn_citeseer_latency-aware_independent_sparse-off_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,240,0,input,13660160,59392,0,62,62,4110,106288
